_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
66bd18ebdd9b75b8f8ae0829,Murad Sadpara: Pakistani climber who risked life to save others dies in rescue effort,https://www.thenews.com.pk/latest/1219201-pakistani-climber-who-risked-life-to-save-others-dies-in-rescue-effort,THE NEWS INTERNATIONAL,"The provided text is a factual news report that conveys information objectively. It does not use sensational language, subjective modifiers, or unsupported claims.  The text is properly attributed to a source (Broad Peak Rescue Team) and presents the information neutrally.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082a,"SC overturns LHC verdict annulling vote recount in NA-154, 81, 79",https://www.thenews.com.pk/latest/1219207-sc-overturns-lhc-verdict-annulling-vote-recount-in-na-154-81-79,THE NEWS INTERNATIONAL,"The article reports on a court decision in a neutral and objective manner, presenting the facts without subjective language, unsupported claims, or sensationalism.  It uses neutral verbs and avoids subjective modifiers. The source is clearly stated as Reuters. The article provides factual information about the court case without expressing any opinion or bias.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082b,What are obstacles for Pakistanis in securing UAE visa?,https://www.thenews.com.pk/latest/1219197-what-are-obstacles-for-pakistanis-in-securing-uae-visa,THE NEWS INTERNATIONAL,"The text presents information from a UAE Consul General explaining visa issuance obstacles for Pakistanis.  It does not exhibit bias through subjective language, unsupported claims, or sensationalism. The source is clearly identified, and the information is presented objectively.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082c,Met Office forecasts light rain in Karachi today,https://www.thenews.com.pk/latest/1219186-met-office-forecasts-light-rain-in-karachi-today,THE NEWS INTERNATIONAL,"The article reports on weather forecast in a neutral and objective manner, providing factual information without any subjective opinions, sensationalism, or bias.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082d,Islamabad bans toy horns for 10 days as nation preps for 14th Aug celebrations,https://www.thenews.com.pk/latest/1218951-islamabad-bans-toy-horns-for-10-days-as-nation-preps-for-independence-day-celebration,THE NEWS INTERNATIONAL,"The article presents neutral reporting of a city's temporary ban on toy horns. It lacks subjective language, sensationalism, or any other indicators of bias.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082e,Members of parliament 'fake representatives' of people: Fazl,https://www.thenews.com.pk/latest/1218947-fazl-slams-ruling-coalition-as-fake-representatives-of-public-in-parliament,THE NEWS INTERNATIONAL,The article presents a neutral report of Fazl-ur-Rehman's statement without using subjective language or making unsupported claims.  It accurately attributes the quote to the JUI-F chief and doesn't present the statement as fact without providing context.  The article doesn't employ sensationalism or mudslinging.  Therefore it meets the criteria for being labeled 'Factual'.,1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae082f,Deputy PM responds to reports of Sindh Governor Tessori's replacement,https://www.thenews.com.pk/latest/1218945-deputy-pm-responds-to-reports-of-sindh-governor-tessoris-replacement,THE NEWS INTERNATIONAL,"The article presents factual information about the government's response to reports of the Sindh Governor's potential replacement.  It does not employ sensational language, subjective opinions, or unsupported claims. The article cites sources and maintains an objective tone.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0830,PM Shehbaz vows equal opportunities for minorities,https://www.thenews.com.pk/latest/1218931-pm-shehbaz-vows-equal-opportunities-for-minorities,THE NEWS INTERNATIONAL,"The article presents a neutral report of Prime Minister Shehbaz Sharif's speech, focusing on his statement regarding equal opportunities for minorities.  It does not contain subjective opinions, sensational language, or unsupported claims. The source is cited (Geo News), adding to the article's credibility.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0831,"President, PM extend solidarity towards minorities, urge coexistence",https://www.thenews.com.pk/latest/1218865-govt-committed-to-protect-religious-rights-says-president-zardari-on-minorities-day,THE NEWS INTERNATIONAL,"The article presents a factual report of President Zardari and Prime Minister Sharif's statements expressing solidarity with minorities and urging coexistence.  It does not contain any subjective opinions, sensational language, or unsupported claims. The source is cited (APP/Facebook/Mian Shehbaz Sharif), adding to its credibility.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0832,Karachi weather update: Met Office predicts light rain today,https://www.thenews.com.pk/latest/1218866-karachi-weather-update-light-rain-expected-today,THE NEWS INTERNATIONAL,"The text presents a factual weather report, providing information from a credible source (Pakistan Meteorological Department) without subjective language, sensationalism, or unsupported claims.  It objectively states the prediction of rain and includes a supporting image.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0833,Faisalabad police launch 'all-female Dolphin Squad' to counter crime,https://www.thenews.com.pk/latest/1218665-faisalabad-police-launch-all-female-dolphin-squad-to-counter-crime,THE NEWS INTERNATIONAL,"The article presents a factual report about the launch of an all-female police squad in Faisalabad, Pakistan.  It does not display any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The article is objective, provides context, and is supported by evidence (a screengrab from Geo News).",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0834,Tessori appears unfazed by reports of change at Sindh Governor House,https://www.thenews.com.pk/latest/1218654-tessori-appears-unfazed-by-reports-of-change-at-sindh-governor-house,THE NEWS INTERNATIONAL,"The article presents factual information regarding Sindh Governor Kamran Tessori's statement on his continued service, citing a news source (APP/File). It does not exhibit spin, sensationalism, mudslinging, or omission of source.  The reporting is objective and neutral.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0835,Severe consequences to follow if SC verdicts not implemented: Justice Mansoor Ali Shah,https://www.thenews.com.pk/latest/1218642-severe-consequences-to-follow-if-sc-verdicts-not-implemented-justice-mansoor-ali-shah,THE NEWS INTERNATIONAL,The provided text is a news report that presents information objectively.  It reports on Justice Mansoor Ali Shah's statement without subjective commentary or bias. The text accurately attributes the quote to the Justice and does not offer any opinions of its own.,1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0836,No political stability without Imran Khan: PTI vice chairman,https://www.thenews.com.pk/latest/1218640-no-political-stability-without-imran-khan-pti-vice-chairman,THE NEWS INTERNATIONAL,"The article presents Shah Mahmood Qureshi's claim as a statement of fact without providing evidence or context to support it.  The headline itself, ""No political stability without Imran Khan,"" is a strong opinion presented as an objective truth.",0,0,0,1,0,0,,,,,,
66bd18ebdd9b75b8f8ae0837,Arshad Nadeem to be honoured with Hilal-e-Imtiaz for bringing Olympic glory home,https://www.thenews.com.pk/latest/1218598-president-to-award-champion-arshad-nadeem-hilal-e-imtiaz,THE NEWS INTERNATIONAL,"The article presents objective information about Arshad Nadeem receiving the Hilal-e-Imtiaz award.  It uses neutral language, cites a credible source (Reuters), and avoids subjective opinions or sensationalism.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0838,PTI calls for institutions to stay within their limits,https://www.thenews.com.pk/latest/1218571-pti-calls-for-institutions-to-stay-within-their-limits,THE NEWS INTERNATIONAL,"The provided text is a news report that presents information objectively. It reports a statement made by a political figure without expressing an opinion or using biased language.  The article does not contain any spin, sensationalism, mudslinging, or opinion presented as fact.  It accurately reflects the event it describes.",1,0,0,0,0,0,,,,,,
66bd18ebdd9b75b8f8ae0839,"Gandapur stands firm on May 9 probe demand, matter to be sent to cabinet after PHC's refusal",https://www.thenews.com.pk/latest/1218547-gandapur-stands-firm-on-may-9-probe-demand-matter-to-be-sent-to-cabinet-after-phcs-dismissal,THE NEWS INTERNATIONAL,The provided text reports on the Khyber Pakhtunkhwa government's decision regarding a probe into the May 9 riots. It presents factual information without exhibiting any evident bias.  The text includes a reference to a news source (Reuters) and does not utilize subjective language or emotional appeals.,1,0,0,0,0,0,,,,,,
66bdc1d5ee47e7f60978e230,Heightened surveillance blamed for cyber slowdown,https://www.dawn.com/news/1852378/heightened-surveillance-blamed-for-cyber-slowdown,DAWN,"The article presents a balanced account of the situation, citing concerns from internet service providers and industry leaders about internet slowdowns attributed to heightened government surveillance.  It includes quotes from various sources, including the Wireless and Internet Service Providers Association of Pakistan (WISPAP) chairman and an e-commerce entrepreneur. While the article highlights negative impacts on businesses, it also mentions the government's perspective (the PTA denial of firewall involvement), presenting both sides of the issue without overt bias. The article uses neutral language and cites verifiable claims such as speed decreases and business relocation concerns.  It does not resort to sensationalism, spin, or personal attacks.",1,0,0,0,0,0,,,,,,
66bdc1d5ee47e7f60978e231,Fiverr accounts of some Pakistani freelancers made ‘unavailable’ due to internet disruptions,https://www.dawn.com/news/1852251/fiverr-accounts-of-some-pakistani-freelancers-made-unavailable-due-to-internet-disruptions,DAWN,"The article presents a balanced account of the situation, reporting on the perspectives of various stakeholders, including Fiverr users, rights activists, and government officials.  It cites specific examples of the impact of internet disruptions, backs claims with statements and quotes from sources, and avoids subjective language or sensationalism. While it highlights concerns raised by activists, it also includes the government's denial of responsibility. The article relies on verifiable evidence and does not present opinions as facts.",1,0,0,0,0,0,,,,,,
